WDETPUS,197904,25.243,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197905,22.626,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197906,20.957,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197907,20.175,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197908,30.048,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197909,31.004,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197910,29.302,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197911,31.079,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197912,23.304,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,197913,299.859,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198001,30.867,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198002,31.482,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198003,29.39,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198004,21.841,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198005,9.782,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198006,6.572,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198007,15.032,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198008,24.25,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198009,23.997,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198010,29.809,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198011,27.882,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198012,24.462,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198013,275.366,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198101,24.316,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198102,27.208,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198103,29.436,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198104,27.823,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198105,14.228,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198106,6.86,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198107,9.957,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198108,10.736,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198109,23.321,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198110,25.808,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198111,25.044,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198112,20.464,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198113,245.201,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198201,18.831,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198202,19.505,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198203,11.849,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198204,9.816,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198205,8.875,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198206,11.244,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198207,13.15,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198208,14.372,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198209,21.737,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198210,30.99,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198211,20.135,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198212,15.435,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198213,195.94,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198301,13.293,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198302,12.152,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198303,14.433,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198304,11.618,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198305,10.56,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198306,13.661,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198307,13.99,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198308,18.181,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198309,19.309,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198310,23.245,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198311,26.657,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198312,38.767,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198313,215.867,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198401,45.15,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198402,23.417,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198403,28.649,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198404,14.401,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198405,15.569,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198406,15.275,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198407,36.274,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198408,38.495,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198409,43.654,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198410,53.737,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198411,76.675,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198412,70.113,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198413,461.411,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198501,82.597,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198502,74.844,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198503,80.633,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198504,25.963,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198505,31.256,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198506,26.683,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198507,53.538,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198508,71.265,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198509,77.939,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198510,72.286,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198511,73.695,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198512,72.595,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198513,743.294,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198601,64.133,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198602,36.611,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198603,20.004,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198604,19.908,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198605,24.295,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198606,26.723,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198607,40.96,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198608,56.503,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198609,51.188,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198610,38.668,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198611,46.194,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198612,66.323,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198613,491.509,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198701,64.23,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198702,57.114,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198703,58.599,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198704,45.401,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198705,46.379,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198706,78.229,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198707,79.441,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198708,82.344,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198709,70.933,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198710,58.104,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198711,65.425,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198712,76.889,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198713,783.088,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198801,91.493,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198802,82.293,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198803,89.832,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198804,68.986,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198805,38.89,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198806,80.642,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198807,82.193,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198808,96.023,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198809,78.313,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198810,75.019,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198811,75.64,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198812,76.661,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198813,935.986,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198901,2408.295,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198902,2240.783,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198903,2552.216,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198904,2186.853,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198905,1600.914,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198906,1925.734,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198907,2043.404,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198908,2485.638,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198909,2244.888,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198910,2390.325,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198911,2540.017,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198912,2617.599,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,198913,27236.668,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199001,2896.531,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199002,2927.803,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199003,3055.942,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199004,2880.474,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199005,2207.304,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199006,1450.112,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199007,2461.534,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199008,3104.637,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199009,3034.345,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199010,2818.893,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199011,2555.912,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199012,3128.402,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199013,32521.889,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199101,3809.142,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199102,2355.738,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199103,2241.628,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199104,1661.777,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199105,1975.049,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199106,2207.644,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199107,2168.64,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199108,3252.085,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199109,3860.625,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199110,3316.047,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199111,3111.313,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199112,3765.671,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199113,33725.358,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199201,3914.646,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199202,2776.58,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199203,2354.783,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199204,2233.63,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199205,1427.616,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199206,2694.44,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199207,3101.474,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199208,3663.035,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199209,3270.9,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199210,3741.686,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199211,3862.213,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199212,3487.659,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199213,36528.662,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199301,3793.371,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199302,3383.151,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199303,3495.66,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199304,2827.753,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199305,1746.329,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199306,1871.602,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199307,2259.675,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199308,3859.811,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199309,3427.191,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199310,3511.72,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199311,3771.985,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199312,3675.157,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199313,37623.407,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199401,4725.823,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199402,3338.052,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199403,3363.752,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199404,2906.123,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
WDETPUS,199405,1702.614,8,Electricity Net Generation From Wood, All Sectors,Million Kilowatthours
